"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Lower middle income","LMC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","32.4473092445244","32.7704780446114","33.3768259208425","33.9194345034899","34.4418470768019","35.2441600459158","35.8838425862091","35.7593455189646","36.8197575632921","37.3626712256761","38.6943656509697","39.7793738293541","40.5499933640562","40.8595040006462","42.2727052592557","42.6387147211184","44.20030888418","45.3357509863753","46.3836502373906","56.7593711741717","57.4050349147982","57.9117080436879","58.3460980515843","58.3263786836128","59.1891505556123","59.9041499522656","60.5921079298134","60.7772354266838","61.6307748641091","62.0722998129959","62.3730560313344","63.0473472970301","63.2248377917389","63.8952242443194","64.4301703335557","64.871370641489","65.7723949500019","66.8633505513699","67.5937658781307","68.4843904102947","68.745169859531","69.2740244055167","69.0604049411129","70.1876859280713","70.7862877767468","71.0297385935428","71.2147167681905","71.4381888155012","71.4646943604645","70.4348899843962","70.8742180475015","71.1025917329964","72.0447678626954","20.26","",
"Low & middle income","LMY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","44.1990718874239","44.1591134670751","49.0496657421752","51.6262795059913","53.9748923685965","56.0817297074989","59.4492218378641","60.6246107118113","62.1831954668441","64.1610879098196","65.6540295307901","53.6426473852152","54.6560332630294","55.8538736263685","56.3800673679303","57.9016718256097","58.8384543720683","60.4620329287348","61.8400764326783","62.3005697641947","62.4159294554427","62.4658484596129","63.1991645165394","63.3313922383838","64.0485369436465","64.540541830671","65.0444288648858","65.8192600185835","66.5147726058173","66.8338934244209","73.8843729399147","73.6876084500578","73.4890147336306","73.7155105391239","73.585715902637","74.1881067439606","74.3210295276705","74.5089087595322","74.5400912582028","74.8909484554504","75.7188798921308","76.1575133250695","76.6381562027159","77.8300558363618","79.0326648975572","79.8624320893076","80.4823230234931","81.2278261292269","81.5844238745077","81.9593457175853","82.5832430383361","83.1464851418331","83.133039354582","82.9977994868663","82.8855980970118","82.4727346707121","81.9545900096867","81.8151364621537","81.5784761486241","81.4460958358555","80.8950677196509","81.1408857418359","80.7393900655582","81.0412086395019","68.6750704264884","",
"Lesotho","LSO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","96.0261260868667","96.2009847420342","96.3870100502645","96.4304414235214","96.5631337947644","96.9250631010883","96.6728203232756","96.5103708965405","96.1321332963914","96.3003729167778","96.7209182017878","67.3717667397146","68.0408922055534","68.9197897983529","69.06654592443","70.5278886894201","71.2386823195965","72.5980815799359","74.3201673898012","74.32428350083","74.0126643294069","72.9132829575516","73.2510808579249","73.7370664539304","74.0920237922867","73.8400588003076","74.5520516563499","75.112644133593","75.6990292575739","75.5789599980339","83.5031970769","83.1353152721548","82.5872776387478","82.3478010070973","81.9176265350764","82.200090863771","82.519277160268","82.2479497105307","82.2728148541891","82.1565184001","82.4962297625696","83.0559117506609","83.33002123264","84.3598219011673","85.1506758550951","85.8536936581306","86.3632710033488","86.8392975855895","86.9734320453453","87.1643355965248","87.7376913524041","88.3346526584466","88.1319896651089","88.0360318675525","87.6795823669808","87.2690674416821","86.6856523985772","86.4075563920303","86.1644564813879","85.8145345327187","85.512000704241","85.6873355259061","85.250482532501","85.1066237351103","58.8043827757391","",
"Lithuania","LTU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7497681077354","77.7231298630062","65.0556483261261","61.0138818936174","66.8076802287095","59.969319227827","58.6163382348223","60.0900814340126","59.1569887529554","60.1979071038471","58.5886214105809","57.3586026543257","53.361643982234","52.0621058879902","53.2539247673701","59.7624057163478","61.0563641148812","60.9604722459253","60.1905808139219","55.351300944264","74.2727842079578","73.8607385970176","72.8845095772256","70.0490514414595","68.1948652301111","-61.3788549830684","0","0","0","0","0","0","0","0","0","",
"Luxembourg","LUX","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1695589525975","89.3056277575781","89.3251448218708","89.3401639720124","87.946821331827","84.91759670788","85.6238903160666","84.2806005870948","82.7152461456422","83.0103152773734","83.3856430385505","84.9454884898552","89.8409783692785","89.6639949767496","91.3189743373686","91.1582286370798","90.3191259371886","88.0292046521103","86.9830678453625","88.6265822246323","87.8903570268286","86.9376874777109","87.1976199141495","84.4071017401002","83.1188430288718","80.557939565617","0","0","0","0","0","0","0","0","0","",
"Latvia","LVA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.4001378737869","79.5876976685792","76.3958303731488","73.3655645295303","70.5040121381286","66.4196101363944","65.2284557368551","65.0787014067188","64.9875291414941","63.3217018558646","63.3812478912029","63.6634896880199","63.4049323866857","63.6265543078679","62.9797307763078","63.1742753155234","64.7870848503663","65.130814718536","65.0803458148898","61.1162662884407","65.8282571377097","62.8915501843165","58.0287169811311","58.9125654160649","56.7125719593452","58.9693424720148","0","0","0","0","0","0","0","0","0","",
"Macao SAR, China","MAC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.484095351074","84.5938690186588","85.2666347346795","86.0312225037437","86.6682316064748","87.0085190485188","86.3658370297164","86.5145109299947","86.3848440927358","86.9494310784941","86.528576405942","87.5459073565303","87.7954267729889","87.1454986930997","82.2449583455651","84.9515000050297","85.5182876023709","85.9858229562004","86.9760947141484","86.9676032310838","87.0974019344422","88.6299627852293","89.0918277139589","88.3182040415514","88.3645731918633","72.8609624298786","0","0","0","0","0","0","0","0","","",
"Monaco","MCO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7164454488037","98.3189930879403","97.2557575448177","94.6740571182711","94.2797579999984","93.2232403415454","92.8182240635155","92.1667200036773","91.4662878991428","90.952316315751","89.4672499324993","87.7895522572192","89.2781419280911","88.753252100702","87.9941128939812","89.1464591387097","88.892670932427","92.4278642525504","84.9973480310305","83.1697575508078","82.1328180961487","78.2268615469202","80.2245742858812","81.5491493364742","0","0","0","0","0","0","0","0","","",
"Madagascar","MDG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Maldives","MDV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","82.3224898219114","82.4809143641887","83.0350682879115","84.2120439775238","84.6151862773627","85.5913699935341","86.4319225152431","86.9568340899079","88.5218333333671","89.3885142761193","89.7622208502556","90.5904348677516","91.1664106493442","91.3774900650837","91.2207905247709","91.5390004880655","91.7570969420818","92.3246464906403","92.6339825537137","92.0643918813923","92.2304960538431","92.6292512464535","92.9494216737657","93.1758986804717","93.2473890296027","93.2879069441238","93.5210061680622","93.515271707865","93.67736320782","93.6787080057866","93.8349863656535","93.9428282530164","93.8357715019922","93.837343183266","93.9561762593141","94.1055380228298","94.2932774943502","94.7965349347099","94.8152254034801","94.8358677952287","94.8583472242169","95.0415182146406","94.8622687000458","95.0561029413746","95.0890273044694","95.1475946571479","95.3268231983738","95.3302294793883","95.2348803954333","95.2245532112436","95.0510970125325","94.5446334996608","94.2865984246683","95.07","",
"Mexico","MEX","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.8131265623413","86.8691997654878","86.3617564464722","86.3577006334291","87.5324878843047","85.5543591349902","85.6256642507194","86.0387343607257","86.4875815070503","86.4042842362702","86.0908383850131","87.6162816142776","87.3977597247212","86.7869443947079","86.0209350511092","87.0676089708095","88.0590606902929","87.5819597899737","86.9967690140248","89.9829429574913","87.9924242877659","88.2900712146278","90.4460324837664","90.0283119349979","89.516999817291","90.902229466453","0","0","0","0","0","0","0","0","0","",
"Marshall Islands","MHL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","44.1990718874239","44.1591134670751","49.0496657421752","51.6262795059913","53.9748923685965","56.0817297074989","59.4492218378641","60.6246107118113","62.1831954668441","64.1610879098196","65.6540295307901","53.6810313037889","54.6431151892377","55.8641687800325","56.388614927855","57.9582318682503","58.8989892404443","60.5446585365416","61.9368785700916","62.3505818844811","62.4601141807497","62.4921348768562","63.2130096458034","63.3236185820748","64.0421491751484","64.5610341839927","65.1040673280268","65.9247637000453","66.6335295952327","66.9815737101761","74.7268020950947","74.5317763408709","74.3926821275209","74.6509888692084","74.563767796177","75.1995974746459","75.3598757659506","75.5751965531762","75.5285949621219","75.8581360793567","76.672989803361","77.1437256721611","77.6352766799683","78.8146355784568","79.9895919950523","80.7805371790857","81.3810513209784","82.0847791068156","82.4355171040234","82.8371267708489","83.4524500295742","84.0409365810732","84.109864460491","83.9946243396265","83.8841766892514","83.506665662044","83.0049097539803","82.8108794100354","82.5564796584863","82.4050592036405","81.9407811066881","82.192586477066","81.8194902834834","82.1047591466443","68.6750704264884","",
"North Macedonia","MKD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0066128509702","96.7560021842637","89.4896799207674","89.1943135213388","89.2979787552142","88.7602399808954","90.8813718138369","89.4861876253453","90.8652143255136","88.6970919570606","87.3173065456189","89.8050359399317","88.4062362409495","86.2174384081906","85.0137737692074","81.3094503183498","82.9670516765207","83.7025618073884","83.3184821495113","84.3672670539433","81.3500108939044","81.6682681970045","81.3343703509628","79.0522341739964","77.3329688873115","76.8807766338224","0","0","0","0","0","0","0","0","","",
"Mali","MLI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9700268655727","99.9646947118706","99.9516347360218","","98.0389962310835","","94.7793300609492","96.4938566118259","99.16131000769","98.7958101788154","98.4548454744568","97.9992576524298","97.3823335627365","82.3987161613524","0","0","0","0","0","0","0","0","","",
"Myanmar","MMR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4631578787473","14.6536487885257","13.6796033539714","17.7248653544783","19.6438063971182","21.0705852330851","22.119232695503","22.052842214751","23.3133197172729","24.631494754418","25.6581672535108","22.1053860902914","23.3308303327341","26.4278439054888","29.4204094582279","28.1520624597065","28.502177950142","30.3297907249508","27.2301431146797","22.2830222737527","20.5770488161455","20.4107267753111","26.4239720915189","30.4422409824502","46.627396905069","44.6343081667411","0","0","0","0","0","0","0","0","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","75.8905335425501","76.9327018152368","78.8122051163535","80.2260091636048","81.0578715036689","82.0643063663361","82.8907282177553","82.971072129113","84.4579000505358","84.5800741029634","85.4748260041983","86.6660917811167","86.4967464531118","87.15398129847","87.7053333645596","87.4999136894126","87.564707872358","87.9431452381374","88.6297298234068","88.2269563730707","88.3397748140083","88.7302163582638","89.2188441383353","89.5540879779788","89.7417920416746","89.6346160936952","90.229076927165","90.0494788189478","90.3807357150749","90.1590528371377","90.3343032386792","90.3435030245514","90.178926553742","90.3675786052244","90.615203836312","90.7158160483598","90.950396743309","91.6461820823662","91.5893426370391","91.4243498018439","91.4066017595586","91.5037736708257","91.1663370107421","91.4822719541649","91.2756396933359","91.539936159201","92.0662759650807","92.1371240064925","92.2055740998479","92.2708227837855","92.4273351163061","91.8653216689135","92.0329342698998","","",
"Montenegro","MNE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2055681414265","59.6336704636982","56.8987247799428","63.9175672681417","55.4558062304358","64.7379028213157","63.3695614047014","61.4906694226065","63.9649149915931","64.7132992578143","65.7016547401624","0","0","0","0","0","0","0","0","","",
"Mongolia","MNG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.7902464685117","97.5776299920662","97.2597358369219","96.8058126205189","96.4405038139517","96.2279779940102","95.5092911767181","95.724941103097","95.7397999248111","96.3747658089204","94.0201216987046","93.2177937675132","93.1040158224263","92.8949595181939","93.1036026152431","94.0112661010304","94.3138909624972","94.5852506150421","94.5992848714427","94.8423063013789","94.8466294407001","95.217059061471","95.9248333970395","94.981707547976","94.7929366779645","98.5560606798718","0","0","0","0","0","0","0","0","","",
"Northern Mariana Islands","MNP","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.56600729090025","5.02250585643844","5.619168613389","6.27163354581407","5.46197733282774","5.7437695734837","5.6050180258221","6.52770748416863","5.33145376184836","5.58207669951974","6.73114250813345","6.5583099597785","5.91113490172419","6.75866379041067","6.63864943108334","5.91919415182953","6.13950735170736","9.29156906767425","8.81605230433053","9.17662925792601","10.8454968526418","10.6684370106721","9.83029447803895","10.4122658924145","14.8547731169751","23.6836575134019","0","0","0","0","0","0","0","0","","",
"Mauritania","MRT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.454767715575","58.4523227295101","59.0455571165491","62.6748832163114","65.8693413354209","63.2930610129122","65.391406838221","63.7836860595436","65.4879041961483","75.7488401047656","73.8611897021268","73.5255847802584","75.418393851183","75.8391637702174","75.4605190821502","77.3956688228626","79.5417086116658","80.3241122707703","79.4250364846658","81.0446002911749","81.865719929465","82.4359426688858","83.2722520645664","84.4709473801936","85.0556234220937","83.3412463635896","0","0","0","0","0","0","0","0","","",
"Malawi","MWI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5940629019795","93.9394528787828","94.5129637288661","94.637443677525","94.1204072872332","94.653263600135","95.390859845647","96.329461358352","95.9343724587437","95.4141893487032","96.055404890036","96.2589364827721","96.7383693231336","97.1158619603588","97.2544908005391","97.8511960598598","97.7617229386596","","99.0342529241875","99.3834880612657","98.010935473404","97.953034477695","98.067135498206","98.0400758329794","97.9403237804626","67.090436989764","0","0","0","0","0","0","0","0","","",
"North America","NAC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","94.6684418677816","94.7218399639619","94.800337603894","95.0098724251933","95.0284414873113","95.1230156346565","95.1875986991345","95.1944570404352","95.1194801172972","95.0177460051259","94.9990015808018","94.7043858999984","94.4160143365377","93.9495822215232","93.1136284574448","92.2731395131803","92.1491037983508","91.5494491899118","90.8185021386165","90.846753667281","90.3819249509458","89.7392730897853","88.9808758803444","88.2555969391908","87.7312266179829","87.036483341408","86.2504754773447","86.033357061449","85.7827911491258","85.8850120580772","85.1421123841273","84.3581561441894","84.3584439923558","84.7504534562681","84.452829907702","84.1401849413661","84.2497682338496","85.2519722901612","85.0479580871149","84.7513879434862","84.9415271809277","85.3595988772701","85.1975824134801","85.295288399693","85.0024659029352","84.9014105928804","84.5403359967145","84.565910184691","83.9021913521793","83.1628064241776","83.1900739570905","82.6675217662854","82.5525101370196","82.0249547991839","81.9554504873338","81.9178765625605","81.5090313351053","81.255093197914","81.3465527788732","81.2630928453143","80.0660926925215","80.6642126817418","80.6951249300648","80.138805699191","80.242810020497","",
"Namibia","NAM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1184821046011","56.4267831601096","59.8762087355468","64.0575395001982","64.7157632803947","65.379898246549","65.7903812630769","64.8435109960588","64.001127816632","60.4602806325182","65.4953793383936","61.9798912734746","62.5205309118722","60.3998529993644","60.6027578003554","60.0978889235558","61.1949073364839","62.6079364501542","61.7684343264933","74.9548630221052","74.8010361924744","74.2970863836578","76.7202703534569","75.5016466636717","75.6400926172033","0","0","0","0","0","0","0","0","","",
"New Caledonia","NCL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","14.3457431827033","13.7827958946221","14.2733322007109","15.0704938577725","16.1140641927171","14.0235622136193","13.6834373636386","14.2408729123137","15.266899161823","17.2854959529029","21.0928419747","24.1512073469988","29.5136642854157","26.7365057914024","23.8234391707973","-2.14899995974588","0","0","0","0","0","0","0","0","","",
"Nigeria","NGA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.8107282897515","51.2429148821053","52.5117615138242","51.458915907901","45.0583348579872","45.9483287269107","47.4393018783622","46.8909230306104","43.0098517293954","43.9635050389237","45.8267365814128","48.8889621754751","48.6425199395357","52.2384004250419","53.3757013166669","51.4942470712643","48.7205960552684","44.7556611740074","46.0359425783847","41.7913297763623","38.8208724133662","37.4934846352277","39.8116176583737","39.1181750391859","39.1677770531867","41.6855609438584","0","0","0","0","0","0","0","0","","",
"Nicaragua","NIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3602311119523","28.6754055288699","32.4214522828943","32.91291663604","36.5562313363529","37.3570226392732","37.7959342557959","38.9303044554498","43.8658549074541","46.8729225251879","46.0841648574924","48.3544132861198","48.4210619456022","49.2293092958658","48.217956585705","48.5821614565771","46.6488833847229","47.7108944922913","45.5374420604156","46.8593030147056","45.681738710692","48.0704678279265","42.533836537733","41.3275208641156","41.8687303521701","25.8794874085919","0","0","0","0","0","0","0","0","","",
"Netherlands","NLD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.9883454228246","96.1920565355727","95.8948711348923","95.3565885457549","95.8014520691069","96.4342989934406","96.4179426946877","96.4359111749663","95.9642365132752","95.0587231353958","94.7201854364255","95.3072256643712","95.328627327859","95.4930417368105","95.9073096275993","94.8766743108031","94.3671499627051","94.5858117822196","94.1282842160803","94.0069143661391","94.5484584126118","92.6810741771211","92.1672502420073","93.8302506850123","93.2981887679315","92.0358227419405","0","0","0","0","0","0","0","0","0","",
"Norway","NOR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0519344054573","52.9450490982456","53.5927274600513","54.748974749268","53.3727282237365","53.0394774576711","52.4581995057807","54.567033619887","54.0349060277142","55.196027502561","54.3436032668985","55.6490266586801","53.5206112714822","58.8746410565072","51.7425762356891","50.4825403147943","52.3316708020658","56.1688546234192","64.944290529186","65.9968201450269","67.7236818992226","58.8607482371614","58.8096111320329","65.6116716169172","58.7135472017842","67.1990935878789","0","0","0","0","0","0","0","0","0","",
"Nepal","NPL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05024201069192","6.0087836116271","6.28616079915113","6.70063655910698","7.85260673162662","8.55724817454344","8.66724668063402","9.65431697518798","9.92883370490152","12.5042255442993","11.9717830872908","12.3504887194416","10.1559511192208","10.6082013104519","9.70364576350907","10.6450887850954","8.82874408100488","8.61367092596663","9.88526963445909","11.0396266206227","12.5967441070587","12.9857142706057","15.1088351639047","13.4529612543368","15.1763198580422","14.4302812274562","0","0","0","0","0","0","0","0","","",
"Nauru","NRU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.0503906100646","66.4132839516196","68.3734006444453","67.6119523099928","67.8136482903899","67.2641262056853","69.1041741526966","71.2766832493329","68.905308850181","70.4522975229278","68.8881845242933","71.942121277583","69.9539287425898","70.3017045464529","68.49680449223","68.5324652619446","67.8399329256327","67.5348520825046","66.5570031724143","64.1345744862483","62.1988970278748","60.7590230039947","63.3596612779002","61.7042443053812","60.8657651177121","59.8676753319445","0","0","0","0","0","0","0","0","0","",
"OECD members","OED","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","94.1345468013334","94.0957195431973","94.2176335672012","94.4241385729597","94.5373993024794","94.5237955423221","94.4304849845772","94.5663452541218","94.5655765380648","94.6380178626035","94.5480746323683","94.1038057211388","93.8186740479656","93.8428122614255","93.176770080094","92.3805112808542","92.4210905601175","91.7688653629362","91.1552283506859","91.1087401389574","90.5200389299574","89.4639541475785","88.6382458937986","87.6629773908363","86.7177986258281","85.6850077630806","84.9824071200051","84.6246367013833","84.3159395889041","84.2077531053726","83.6699725208355","83.1677298276003","83.0113282815228","82.7986660720345","82.7567705461631","82.4312921522771","82.4596609119076","82.7892643288978","82.5459366516353","82.4150332076452","82.516992162692","82.5888955294741","82.5654336016946","82.8357259577531","82.4591072045464","82.1811749840533","81.9223249721529","82.1401808806217","81.5462997626282","80.7622752554412","80.6241457841521","80.9892002718178","81.0385590423848","80.5715026463836","80.1921402382079","80.0049611782159","79.8132206868154","79.6414042740103","79.2586803502128","78.7986387803277","77.7652770236246","77.9751111405016","78.11402301302","77.0653279302944","76.6509019514099","",
"Oman","OMN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1245996304955","","99.984249317705","","","","99.9658507879753","","","99.5617165080443","","99.1201715900591","99.9212928369368","99.9860098887891","99.9426351014091","","99.6496050410564","","99.9907878576013","99.5673514319969","","99.9851725001285","71.4722843521275","0","0","0","0","0","0","0","0","","",
"Other small states","OSS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","72.1277279748136","69.7566907645904","69.2171756036176","69.7100192488355","68.1674166149277","69.591100629738","68.7613615610469","66.2407980033119","65.5164127457106","57.0438390019193","54.3460320395756","64.2033328557904","69.3439025413879","68.0828066828103","69.6812697552572","71.4821815783436","73.7479844543983","74.3087847882828","73.9887181148935","72.5263066345001","73.8604052634706","70.5738984397321","67.2861377795097","67.3581890629507","71.6560937275942","71.195662198005","71.9073441067813","69.4648310239264","71.3673737958625","72.3693595596862","84.3963997828998","86.1958234194345","83.7397890538642","81.9516213011215","81.5294175758153","79.3800744308964","78.8660180887663","78.8815497271034","77.8384165215236","76.5032916844522","74.9435153242306","75.2721256207739","74.4029729963497","76.4551429443118","71.948616817854","70.8700001578336","69.6110560633862","68.9087167852319","69.6099458294914","64.7727648359449","67.9517326814577","66.8414937698142","65.7713982562096","64.2027689616209","64.8216599280389","60.9679901773373","64.8691739043482","65.3041093095495","63.056302144952","61.0544739495983","58.4191960737069","59.361438565553","61.4662865793117","57.998885364913","29.3606227005484","",
"Pakistan","PAK","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4801024174396","52.2020558781875","53.5039614416365","54.9264728863465","54.9355685828349","55.8668878427814","57.3879754986181","57.5569126420797","57.5149804120954","59.1940589407854","58.8705902393189","58.2428505457296","57.5084725425412","57.8858472589712","59.7043390885215","60.083301790677","60.8864803722742","62.1988320192988","61.3362219013266","60.7374726975706","59.9071928989717","59.3461352338047","59.161983175232","59.1260941889175","59.605298246196","45.0901791226781","0","0","0","0","0","0","0","0","","",
"Panama","PAN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.905241655626","62.4725182634586","65.9525548368553","64.6132028574728","67.0251264288582","69.5754466327969","67.5082118460765","67.734150294177","74.9213242158314","71.8251103946035","75.7460269004661","80.6861401984075","75.3801786870994","78.1730582998129","74.2749020436312","77.2659980640766","78.6340944837785","78.4143080386412","76.5236411875146","81.521835280367","85.3170135188025","84.4313951277259","82.2963302830021","82.7709127768107","84.4099938740646","83.0773809320924","0","0","0","0","0","0","0","0","","",
